variant,r,stage1_kernel,stage1_params,stage1_label,val_acc,best_svm_kernel,best_svm_params,diag,regime,repeat
MY-small_mu,64,linear,{},linear,0.9272727272727272,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([       0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.0426,        0.0509,
       14831358.8952,  4424649.2359,  3369724.5409,  3170459.1848,
        2493270.9183,  1814319.771 ,  1378931.6832,   859146.2975,
         698592.0319,   381555.8834,   338129.4408,        0.0663,
         227068.5152,   208826.3425,   150341.0224,   128651.7839,
         109575.2695,    70247.6141,    43097.7013,    35177.7867,
          23835.6165,        0.1163,        0.1297,        0.1387,
              0.1927,        0.2459,        9.6293,        5.7999,
              4.3225,        0.3966,        0.4695,        2.6617]), 'lambdas': array([       0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.    ,        0.    ,
              0.    ,        0.    ,        0.0426,        0.0509,
       14831358.8952,  4424649.2359,  3369724.5409,  3170459.1848,
        2493270.9183,  1814319.771 ,  1378931.6832,   859146.2975,
         698592.0319,   381555.8834,   338129.4408,        0.0663,
         227068.5152,   208826.3425,   150341.0224,   128651.7839,
         109575.2695,    70247.6141,    43097.7013,    35177.7867,
          23835.6165,        0.1163,        0.1297,        0.1387,
              0.1927,        0.2459,        9.6293,        5.7999,
              4.3225,        0.3966,        0.4695,        2.6617]), 'D_scores': array([1.3313e+10, 1.0381e+10, 5.0923e+09, 3.7144e+09, 3.3760e+09,
       2.8201e+09, 2.4945e+09, 1.4180e+09, 1.3805e+09, 1.1135e+09,
       9.0453e+08, 7.1345e+08, 6.6854e+08, 5.6919e+08, 5.4741e+08,
       5.0135e+08, 4.4108e+08, 3.5526e+08, 3.5111e+08, 3.0496e+08,
       2.5024e+08, 2.3849e+08, 1.9641e+08, 1.9388e+08, 1.8603e+08,
       1.4306e+08, 1.2165e+08, 1.1969e+08, 7.2185e+07, 5.2403e+07,
       9.6686e+00, 7.8420e+00, 7.7561e+00, 7.1514e+00, 7.0152e+00,
       6.9847e+00, 6.8646e+00, 6.7056e+00, 6.5684e+00, 6.3318e+00,
       6.2284e+00, 5.9260e+00, 5.8656e+00, 5.6826e+00, 5.6665e+00,
       5.6246e+00, 5.4603e+00, 5.3824e+00, 5.3022e+00, 5.0799e+00,
       4.8356e+00, 4.7341e+00, 4.5395e+00, 2.7262e+00, 2.3347e+00,
       2.1212e+00, 1.2755e+00, 8.3240e-01, 6.8433e-01, 4.6541e-01,
       3.4876e-01, 2.9847e-01, 1.8922e-01, 1.7792e-01])}",diff_mean_diff_covariance,2
MY-small_mu,64,rbf,{'gamma': 0.03980234110644656},rbf(gamma=0.03980234110644656),0.7818181818181819,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([      0.0014,       0.0023,       0.0026,       0.0031,
             0.0047,       0.0055,       0.0066,       0.0089,
             0.012 ,       0.0134,       0.0148,       0.019 ,
             0.0205,       0.0281,       0.0316,       0.0349,
             0.0444,       0.051 , 8437562.4678,       0.056 ,
       1711799.5716, 1232204.0809,  883460.9195,  759048.9408,
        632878.1883,  573169.7171,  524565.2692,  443457.9082,
        406145.4158,  358008.6967,  319827.308 ,  299871.4995,
             0.0656,  264105.2889,  249304.7604,  245298.1578,
        215133.7797,  202580.3016,  184069.9701,  181160.3323,
        173574.5157,  160299.9884,  149032.5737,  139029.801 ,
        132965.418 ,  128639.969 ,  125327.1718,  117923.5723,
        109087.7599,  101328.6033,   93841.8935,   90265.1746,
         82528.3   ,   81870.857 ,   74451.2222,   68870.5779,
         58296.4682,   57321.9315,   52771.0789,   49065.2281,
         46238.239 ,   44021.2124,   38863.2586,       0.0765]), 'lambdas': array([      0.0014,       0.0023,       0.0026,       0.0031,
             0.0047,       0.0055,       0.0066,       0.0089,
             0.012 ,       0.0134,       0.0148,       0.019 ,
             0.0205,       0.0281,       0.0316,       0.0349,
             0.0444,       0.051 , 8437562.4678,       0.056 ,
       1711799.5716, 1232204.0809,  883460.9195,  759048.9408,
        632878.1883,  573169.7171,  524565.2692,  443457.9082,
        406145.4158,  358008.6967,  319827.308 ,  299871.4995,
             0.0656,  264105.2889,  249304.7604,  245298.1578,
        215133.7797,  202580.3016,  184069.9701,  181160.3323,
        173574.5157,  160299.9884,  149032.5737,  139029.801 ,
        132965.418 ,  128639.969 ,  125327.1718,  117923.5723,
        109087.7599,  101328.6033,   93841.8935,   90265.1746,
         82528.3   ,   81870.857 ,   74451.2222,   68870.5779,
         58296.4682,   57321.9315,   52771.0789,   49065.2281,
         46238.239 ,   44021.2124,   38863.2586,       0.0765]), 'D_scores': array([362.8066, 213.4601, 190.721 , 155.9595, 102.2533,  87.8788,
        72.493 ,  53.5387,  38.8164,  34.6325,  31.2021,  23.8629,
        21.9428,  15.5311,  13.6218,  12.1636,   9.2012,   7.8077,
         7.4744,   6.9956,   6.6766,   6.5127,   6.3458,   6.2702,
         6.1799,   6.1295,   6.086 ,   6.0019,   5.9573,   5.8942,
         5.8378,   5.8056,   5.7666,   5.7421,   5.7132,   5.7051,
         5.6396,   5.6095,   5.5616,   5.5536,   5.5322,   5.4925,
         5.456 ,   5.4213,   5.399 ,   5.3824,   5.3693,   5.3389,
         5.3   ,   5.2631,   5.2247,   5.2053,   5.1605,   5.1566,
         5.1092,   5.07  ,   4.9867,   4.9782,   4.9369,   4.9005,
         4.8709,   4.8462,   4.784 ,   4.7493])}",diff_mean_diff_covariance,2
MY-small_mu,64,laplacian,{'gamma': 0.03980234110644656},laplacian(gamma=0.03980234110644656),0.6636363636363637,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([      0.    ,       0.0013,       0.0034,       0.004 ,
             0.0066,       0.007 ,       0.0096,       0.0127,
             0.0148,       0.0159,       0.0221,       0.0239,
             0.0304,       0.0343,       0.0375,       0.0413,
             0.0433,       0.0461, 2545536.8616,       0.058 ,
             0.0641,  335795.0015,  202116.6674,  120657.892 ,
        116775.7118,  106917.8974,       0.0708,   88891.6394,
         71352.8118,   67203.2195,   61629.0194,   59947.5018,
         56006.1366,   51855.6469,       0.0753,   41831.8002,
         40557.7587,   38264.0873,   38030.0863,   35334.832 ,
         34270.8717,   32654.0488,   29365.3017,   28181.1233,
         27128.6587,   26525.6473,   25734.341 ,   24421.0566,
         24255.1911,   22562.542 ,   21103.807 ,   20223.9324,
         19413.8976,   19093.3234,   18540.4739,   17761.2384,
         16911.5415,   16501.8005,   15630.4265,   15334.4958,
         14164.3754,   13642.0841,   13152.8718,   12987.9746]), 'lambdas': array([      0.    ,       0.0013,       0.0034,       0.004 ,
             0.0066,       0.007 ,       0.0096,       0.0127,
             0.0148,       0.0159,       0.0221,       0.0239,
             0.0304,       0.0343,       0.0375,       0.0413,
             0.0433,       0.0461, 2545536.8616,       0.058 ,
             0.0641,  335795.0015,  202116.6674,  120657.892 ,
        116775.7118,  106917.8974,       0.0708,   88891.6394,
         71352.8118,   67203.2195,   61629.0194,   59947.5018,
         56006.1366,   51855.6469,       0.0753,   41831.8002,
         40557.7587,   38264.0873,   38030.0863,   35334.832 ,
         34270.8717,   32654.0488,   29365.3017,   28181.1233,
         27128.6587,   26525.6473,   25734.341 ,   24421.0566,
         24255.1911,   22562.542 ,   21103.807 ,   20223.9324,
         19413.8976,   19093.3234,   18540.4739,   17761.2384,
         16911.5415,   16501.8005,   15630.4265,   15334.4958,
         14164.3754,   13642.0841,   13152.8718,   12987.9746]), 'D_scores': array([29399.5382,   366.948 ,   145.2055,   122.5057,    72.5778,
          68.8018,    49.1668,    36.8159,    31.1241,    28.9451,
          20.2258,    18.569 ,    14.2014,    12.3845,    11.1791,
          10.0185,     9.4843,     8.8085,     6.8751,     6.7018,
           5.9226,     5.8622,     5.6084,     5.3504,     5.3343,
           5.2899,     5.241 ,     5.1977,     5.0879,     5.0579,
           5.0145,     5.0008,     4.9667,     4.9282,     4.8475,
           4.8208,     4.8053,     4.7762,     4.7731,     4.7364,
           4.721 ,     4.6969,     4.6439,     4.6232,     4.6042,
           4.593 ,     4.5778,     4.5517,     4.5482,     4.512 ,
           4.4787,     4.4573,     4.4369,     4.4286,     4.4139,
           4.3924,     4.3679,     4.3556,     4.3285,     4.319 ,
           4.2793,     4.2605,     4.2423,     4.2359])}",diff_mean_diff_covariance,2
MY-small_mu,64,polynomial,"{'degree': 2, 'gamma': 0.03980234110644656, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.03980234110644656)",0.8181818181818182,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([      0.0059,       0.0115,       0.0201,       0.0222,
             0.0313,       0.0366,       0.0436, 2139310.7306,
       1843634.3935,  697132.5681,  480364.3889,  407825.0323,
        360257.8766,  287068.2796,  225328.7598,       0.067 ,
        198129.7683,  146015.1974,  132724.7938,  101603.0813,
         91627.559 ,   80150.6111,       0.072 ,   53272.2571,
         47674.6659,   33546.0236,   30797.8868,   28490.0861,
         27902.4122,   22747.1395,   20457.2801,   14798.9044,
         13922.7687,   11394.5017,   10131.3349,    9055.6546,
          7255.179 ,    6895.8209,    5584.1328,    4893.252 ,
          4585.2724,       0.0938,    3784.3105,    3055.7824,
          2551.3271,    2155.0559,    1797.0838,    1332.7415,
          1204.181 ,     859.0622,     776.0015,       0.1183,
           554.0933,     538.6651,       0.1221,     414.8586,
           349.9591,     253.2743,     160.3446,       0.1517,
             0.1557,      88.6936,      36.8316,      25.8625]), 'lambdas': array([      0.0059,       0.0115,       0.0201,       0.0222,
             0.0313,       0.0366,       0.0436, 2139310.7306,
       1843634.3935,  697132.5681,  480364.3889,  407825.0323,
        360257.8766,  287068.2796,  225328.7598,       0.067 ,
        198129.7683,  146015.1974,  132724.7938,  101603.0813,
         91627.559 ,   80150.6111,       0.072 ,   53272.2571,
         47674.6659,   33546.0236,   30797.8868,   28490.0861,
         27902.4122,   22747.1395,   20457.2801,   14798.9044,
         13922.7687,   11394.5017,   10131.3349,    9055.6546,
          7255.179 ,    6895.8209,    5584.1328,    4893.252 ,
          4585.2724,       0.0938,    3784.3105,    3055.7824,
          2551.3271,    2155.0559,    1797.0838,    1332.7415,
          1204.181 ,     859.0622,     776.0015,       0.1183,
           554.0933,     538.6651,       0.1221,     414.8586,
           349.9591,     253.2743,     160.3446,       0.1517,
             0.1557,      88.6936,      36.8316,      25.8625]), 'D_scores': array([81.238 , 40.6311, 22.4482, 20.1242, 13.7234, 11.5217,  9.4036,
        6.7881,  6.7138,  6.2274,  6.0412,  5.9593,  5.8973,  5.7838,
        5.6627,  5.6147,  5.5983,  5.4459,  5.398 ,  5.2645,  5.2128,
        5.1467,  5.1312,  4.942 ,  4.8864,  4.7104,  4.6677,  4.6287,
        4.6183,  4.5161,  4.4634,  4.3014,  4.2707,  4.1708,  4.1118,
        4.0558,  3.9449,  3.9199,  3.8139,  3.748 ,  3.7154,  3.6537,
        3.6195,  3.5127,  3.4227,  3.3381,  3.2472,  3.0979,  3.0477,
        2.8787,  2.8278,  2.6601,  2.6596,  2.6457,  2.5458,  2.5152,
        2.4305,  2.2693,  2.0421,  1.8533,  1.7836,  1.7484,  1.3173,
        1.146 ])}",diff_mean_diff_covariance,2
MY-small_mu,64,sigmoid,"{'gamma': 0.03980234110644656, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.03980234110644656)",0.8090909090909091,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([      0.0006,       0.0017,       0.0046,       0.0053,
             0.0086,       0.0102,       0.0127,       0.0167,
             0.0208,       0.0302,       0.0392,       0.0473,
       7869228.7419, 2944357.1129, 2156710.6998, 1729155.1103,
       1465702.7756, 1097427.8681,  682878.6438,  513524.6921,
        428850.254 ,  314703.6022,  237827.5521,       0.0674,
        168719.1627,  133255.4138,  104477.9179,       0.0706,
         93996.7565,   83374.2041,   77146.0831,   56233.5995,
         48922.6397,   35512.888 ,   32034.3627,   29381.8784,
         22985.1388,   21234.426 ,   19624.1877,       0.0811,
         17612.7516,   15173.8391,   11224.5682,   10143.246 ,
          8994.3217,    8075.9095,       0.0881,    6665.0032,
          5682.0766,    5237.9642,    3925.0436,    3608.095 ,
          2863.2796,    2487.51  ,    2293.7295,    1677.3205,
          1662.9144,     854.6638,     773.4403,     668.6685,
           623.2017,     461.4887,       0.1247,     324.0614]), 'lambdas': array([      0.0006,       0.0017,       0.0046,       0.0053,
             0.0086,       0.0102,       0.0127,       0.0167,
             0.0208,       0.0302,       0.0392,       0.0473,
       7869228.7419, 2944357.1129, 2156710.6998, 1729155.1103,
       1465702.7756, 1097427.8681,  682878.6438,  513524.6921,
        428850.254 ,  314703.6022,  237827.5521,       0.0674,
        168719.1627,  133255.4138,  104477.9179,       0.0706,
         93996.7565,   83374.2041,   77146.0831,   56233.5995,
         48922.6397,   35512.888 ,   32034.3627,   29381.8784,
         22985.1388,   21234.426 ,   19624.1877,       0.0811,
         17612.7516,   15173.8391,   11224.5682,   10143.246 ,
          8994.3217,    8075.9095,       0.0881,    6665.0032,
          5682.0766,    5237.9642,    3925.0436,    3608.095 ,
          2863.2796,    2487.51  ,    2293.7295,    1677.3205,
          1662.9144,     854.6638,     773.4403,     668.6685,
           623.2017,     461.4887,       0.1247,     324.0614]), 'D_scores': array([887.9748, 288.3815, 104.7514,  91.4798,  55.0457,  46.2216,
        36.7187,  27.3235,  21.6145,  14.3538,  10.6421,   8.5419,
         7.4392,   6.9477,   6.792 ,   6.6816,   6.5989,   6.4542,
         6.217 ,   6.0745,   5.9844,   5.8297,   5.6897,   5.5721,
         5.518 ,   5.4001,   5.2784,   5.2585,   5.2257,   5.1656,
         5.1268,   4.9686,   4.8991,   4.7391,   4.6874,   4.6442,
         4.5213,   4.4823,   4.4424,   4.4116,   4.3883,   4.3137,
         4.163 ,   4.1124,   4.0522,   3.9989,   3.9624,   3.9024,
         3.8227,   3.782 ,   3.6377,   3.5956,   3.48  ,   3.4097,
         3.3692,   3.2131,   3.2088,   2.876 ,   2.8261,   2.7534,
         2.7183,   2.5687,   2.4717,   2.3921])}",diff_mean_diff_covariance,2
KFDA-1D,1,linear,{},linear,0.5727272727272728,linear,{'C': 0.5},"{'top_lambda': 0.025585305849865344, 'd_norm': 17.547963488559994}",diff_mean_diff_covariance,3
KFDA-1D,1,rbf,{'gamma': 0.04181223181000231},rbf(gamma=0.04181223181000231),0.8272727272727273,linear,{'C': 0.5},"{'top_lambda': 6528.799940403418, 'd_norm': 0.36960998310898857}",diff_mean_diff_covariance,3
KFDA-1D,1,laplacian,{'gamma': 0.04181223181000231},laplacian(gamma=0.04181223181000231),0.7545454545454545,poly,"{'C': 0.5, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'top_lambda': 13321.049586272602, 'd_norm': 0.23290762963926034}",diff_mean_diff_covariance,3
KFDA-1D,1,polynomial,"{'degree': 2, 'gamma': 0.04181223181000231, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.04181223181000231)",0.7,rbf,"{'C': 2.0, 'gamma': 0.5}","{'top_lambda': 11.087356363728745, 'd_norm': 1.8200269748201878}",diff_mean_diff_covariance,3
KFDA-1D,1,sigmoid,"{'gamma': 0.04181223181000231, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.04181223181000231)",0.7272727272727273,linear,{'C': 0.5},"{'top_lambda': 2.964206493484221, 'd_norm': 0.6751563444097591}",diff_mean_diff_covariance,3
MY-large_mu,1,linear,{},linear,0.7090909090909091,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0.]), 'lambdas': array([0.]), 'gvals': array([4.4052e+09])}",diff_mean_diff_covariance,3
MY-large_mu,1,rbf,{'gamma': 0.04181223181000231},rbf(gamma=0.04181223181000231),0.6545454545454545,linear,{'C': 1.0},"{'thetas': array([0.0014]), 'lambdas': array([0.0014]), 'gvals': array([363.1795])}",diff_mean_diff_covariance,3
MY-large_mu,1,laplacian,{'gamma': 0.04181223181000231},laplacian(gamma=0.04181223181000231),0.6363636363636364,poly,"{'C': 0.5, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.0016]), 'lambdas': array([0.0016]), 'gvals': array([310.2355])}",diff_mean_diff_covariance,3
MY-large_mu,1,polynomial,"{'degree': 2, 'gamma': 0.04181223181000231, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.04181223181000231)",0.7181818181818181,linear,{'C': 0.5},"{'thetas': array([0.0064]), 'lambdas': array([0.0064]), 'gvals': array([74.6045])}",diff_mean_diff_covariance,3
MY-large_mu,1,sigmoid,"{'gamma': 0.04181223181000231, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.04181223181000231)",0.6272727272727273,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0.0014]), 'lambdas': array([0.0014]), 'gvals': array([358.7631])}",diff_mean_diff_covariance,3
MY-large_mu,2,linear,{},linear,0.8363636363636363,rbf,"{'C': 0.5, 'gamma': 'scale'}","{'thetas': array([0., 0.]), 'lambdas': array([0., 0.]), 'gvals': array([5.4287e+10, 9.6009e+09])}",diff_mean_diff_covariance,3
MY-large_mu,2,rbf,{'gamma': 0.04181223181000231},rbf(gamma=0.04181223181000231),0.6181818181818182,rbf,"{'C': 2.0, 'gamma': 'scale'}","{'thetas': array([0.0004, 0.0013]), 'lambdas': array([0.0004, 0.0013]), 'gvals': array([1240.0009,  377.126 ])}",diff_mean_diff_covariance,3
MY-large_mu,2,laplacian,{'gamma': 0.04181223181000231},laplacian(gamma=0.04181223181000231),0.6272727272727273,poly,"{'C': 2.0, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.0012, 0.0014]), 'lambdas': array([0.0012, 0.0014]), 'gvals': array([408.8954, 355.3522])}",diff_mean_diff_covariance,3
MY-large_mu,2,polynomial,"{'degree': 2, 'gamma': 0.04181223181000231, 'coef0': 1.0}","polynomial(coef0=1.0, degree=2, gamma=0.04181223181000231)",0.6454545454545455,rbf,"{'C': 1.0, 'gamma': 'scale'}","{'thetas': array([0.0044, 0.0056]), 'lambdas': array([0.0044, 0.0056]), 'gvals': array([110.0109,  86.1304])}",diff_mean_diff_covariance,3
MY-large_mu,2,sigmoid,"{'gamma': 0.04181223181000231, 'coef0': 0.0}","sigmoid(coef0=0.0, gamma=0.04181223181000231)",0.7,poly,"{'C': 2.0, 'gamma': 'scale', 'degree': 2, 'coef0': 1.0}","{'thetas': array([0.0016, 0.002 ]), 'lambdas': array([0.0016, 0.002 ]), 'gvals': array([305.3353, 244.8962])}",diff_mean_diff_covariance,3
MY-large_mu,3,linear,{},linear,0.8363636363636363,rbf,"{'C': 0.5, 'gamma': 0.5}","{'thetas': array([0., 0., 0.]), 'lambdas': array([0., 0., 0.]), 'gvals': array([2.6570e+10, 2.1590e+10, 8.8455e+09])}",diff_mean_diff_covariance,3
MY-large_mu,3,rbf,{'gamma': 0.04181223181000231},rbf(gamma=0.04181223181000231),0.6454545454545455,rbf,"{'C': 2.0, 'gamma': 0.5}","{'thetas': array([0.0012, 0.0017, 0.0035]), 'lambdas': array([0.0012, 0.0017, 0.0035]), 'gvals': array([397.314 , 290.3754, 139.3697])}",diff_mean_diff_covariance,3
